Time,AM or PM,CPU,%user,%nice,%system,%iowait,%steal,%idle
01:14:56,PM,all,5.5,0,94.07,0,0,0.44
01:14:57,PM,all,4.93,0,94.95,0,0,0.12
01:14:58,PM,all,10.39,0,89.49,0,0,0.13
01:14:59,PM,all,7.55,0,92.08,0,0,0.37
01:15:00,PM,all,6.28,0,93.47,0,0,0.25
01:15:01,PM,all,4.37,0,95.38,0,0,0.25
01:15:02,PM,all,5.44,0,94.25,0,0,0.31
01:15:03,PM,all,8.85,0,91.02,0,0,0.12
01:15:04,PM,all,8.25,0,91.69,0,0,0.06
01:15:05,PM,all,5.19,0,94.56,0,0,0.25
01:15:06,PM,all,5.94,0,93.94,0,0,0.12
01:15:07,PM,all,6.11,0,93.7,0,0,0.19
01:15:08,PM,all,5.95,0,93.74,0,0,0.31
01:15:09,PM,all,6,0,93.68,0,0,0.31
01:15:10,PM,all,7,0,92.82,0,0,0.19
01:15:11,PM,all,7.12,0,92.75,0,0,0.12
01:15:12,PM,all,7.58,0,92.24,0,0,0.19
01:15:13,PM,all,5.13,0,94.74,0,0,0.13
01:15:14,PM,all,5.86,0,93.76,0,0,0.37
01:15:15,PM,all,5.56,0,94.25,0,0,0.19
01:15:16,PM,all,6.25,0,93.38,0,0,0.38
01:15:17,PM,all,7.16,0,92.53,0,0,0.31
01:15:18,PM,all,6.24,0,93.57,0,0,0.19
01:15:19,PM,all,5.86,0,93.89,0,0,0.25
01:15:20,PM,all,6.38,0,93.55,0,0,0.06
01:15:21,PM,all,6.63,0,93.24,0,0,0.13
01:15:22,PM,all,5.76,0,93.8,0,0,0.44
01:15:23,PM,all,6.93,0,92.69,0,0,0.37
01:15:24,PM,all,8.43,0,91.26,0,0,0.31
01:15:25,PM,all,5.68,0,94.01,0,0,0.31
01:15:26,PM,all,6.81,0,93,0,0,0.19
01:15:27,PM,all,6,0,93.69,0,0,0.31
01:15:28,PM,all,7.18,0,92.44,0,0,0.37
01:15:29,PM,all,7.23,0,92.59,0,0,0.19
01:15:30,PM,all,6.56,0,93.19,0,0,0.25
01:15:31,PM,all,6.75,0,93.06,0,0,0.19
01:15:32,PM,all,5.76,0,93.87,0,0,0.38
01:15:33,PM,all,5.68,0,94.19,0,0,0.12
01:15:34,PM,all,6.44,0,93.44,0,0,0.12
01:15:35,PM,all,5.01,0,94.93,0,0,0.06
01:15:36,PM,all,7.75,0,92.19,0,0,0.06
01:15:37,PM,all,5.74,0,93.95,0,0,0.31
01:15:38,PM,all,4.56,0,95.07,0,0,0.37
01:15:39,PM,all,5.57,0,94.31,0,0,0.13
01:15:40,PM,all,7.7,0,92.11,0,0,0.19
01:15:41,PM,all,6.44,0,93.31,0,0,0.25
01:15:42,PM,all,5.58,0,94.17,0,0,0.25
01:15:43,PM,all,4.5,0,95.13,0,0,0.37
01:15:44,PM,all,6.36,0,93.52,0,0,0.12
01:15:45,PM,all,6.34,0,93.41,0,0,0.25
01:15:46,PM,all,6.36,0,93.51,0,0,0.12
01:15:47,PM,all,4.88,0,94.94,0,0,0.19
01:15:48,PM,all,5.44,0,94.49,0,0,0.06
01:15:49,PM,all,5.74,0,94.01,0,0,0.25
01:15:50,PM,all,7.51,0,92.3,0,0,0.19
01:15:51,PM,all,7.25,0,92.68,0,0,0.06
01:15:52,PM,all,6.07,0,93.62,0,0,0.31
01:15:53,PM,all,5.69,0,94.06,0,0,0.25
01:15:54,PM,all,6.02,0,93.42,0,0,0.56
01:15:55,PM,all,6.93,0,93.01,0,0,0.06
01:15:56,PM,all,8.06,0,91.57,0,0,0.37
01:15:57,PM,all,5.44,0,94.37,0,0,0.19
01:15:58,PM,all,5.13,0,94.56,0,0,0.31
01:15:59,PM,all,5.74,0,93.82,0,0,0.44
01:16:00,PM,all,7.63,0,92.25,0,0,0.13
01:16:01,PM,all,6.47,0,93.22,0,0,0.31
01:16:02,PM,all,7.04,0,92.71,0,0,0.25
01:16:03,PM,all,5.26,0,94.49,0,0,0.25
01:16:04,PM,all,4.43,0,95.38,0,0,0.19
01:16:05,PM,all,7.81,0,92.19,0,0,0
01:16:06,PM,all,6.44,0,93.37,0,0,0.19
01:16:07,PM,all,6.95,0,92.79,0,0,0.25
01:16:08,PM,all,6.04,0,93.4,0,0,0.56
01:16:09,PM,all,4.13,0,95.62,0,0,0.25
01:16:10,PM,all,6.01,0,93.87,0,0,0.13
01:16:11,PM,all,7.14,0,92.74,0,0,0.13
01:16:12,PM,all,6.49,0,93.2,0,0,0.31
01:16:13,PM,all,5.26,0,94.62,0,0,0.13
01:16:14,PM,all,6.49,0,93.13,0,0,0.37
01:16:15,PM,all,7.34,0,92.41,0,0,0.25
01:16:16,PM,all,6.31,0,93.57,0,0,0.12
01:16:17,PM,all,5.5,0,94.19,0,0,0.31
01:16:18,PM,all,5.76,0,93.73,0,0,0.5
01:16:19,PM,all,6.49,0,93.33,0,0,0.19
01:16:20,PM,all,6.7,0,92.99,0,0,0.31
01:16:21,PM,all,7.12,0,92.7,0,0,0.19
01:16:22,PM,all,6.63,0,92.87,0,0,0.5
01:16:23,PM,all,6.05,0,93.7,0,0,0.25
01:16:24,PM,all,6.12,0,93.51,0,0,0.37
01:16:25,PM,all,6.19,0,93.62,0,0,0.19
01:16:26,PM,all,7.64,0,92.23,0,0,0.13
01:16:27,PM,all,7.17,0,92.45,0,0,0.37
01:16:28,PM,all,5.93,0,93.82,0,0,0.25
01:16:29,PM,all,6.78,0,93.03,0,0,0.19
01:16:30,PM,all,6.2,0,93.61,0,0,0.19
01:16:31,PM,all,6.68,0,93,0,0,0.31
01:16:32,PM,all,5.94,0,93.74,0,0,0.31
01:16:33,PM,all,6.88,0,92.88,0,0,0.25
01:16:34,PM,all,7.69,0,92.25,0,0,0.06
01:16:35,PM,all,6.58,0,93.04,0,0,0.38
01:16:36,PM,all,6.11,0,93.58,0,0,0.31
01:16:37,PM,all,6.44,0,93.06,0,0,0.5
01:16:38,PM,all,5.68,0,94.19,0,0,0.12
01:16:39,PM,all,6.22,0,93.53,0,0,0.25
01:16:40,PM,all,5.39,0,94.49,0,0,0.13
01:16:41,PM,all,7,0,92.87,0,0,0.13
01:16:42,PM,all,9.34,0,90.66,0,0,0
01:16:43,PM,all,4.94,0,94.43,0,0,0.63
01:16:44,PM,all,5.38,0,94.25,0,0,0.38
01:16:45,PM,all,6.7,0,93.05,0,0,0.25
01:16:46,PM,all,7.26,0,92.62,0,0,0.13
01:16:47,PM,all,6.87,0,92.69,0,0,0.44
01:16:48,PM,all,5.42,0,94.33,0,0,0.25
01:16:49,PM,all,6.33,0,93.35,0,0,0.31
01:16:50,PM,all,5.34,0,94.48,0,0,0.19
01:16:51,PM,all,8.16,0,91.22,0,0,0.62
01:16:52,PM,all,7.11,0,92.7,0,0,0.19
01:16:53,PM,all,6.88,0,92.81,0,0,0.31
01:16:54,PM,all,6.31,0,93.32,0,0,0.37
01:16:55,PM,all,6.25,0,93.43,0,0,0.31
01:16:56,PM,all,6.67,0,93.2,0,0,0.12
01:16:57,PM,all,7.02,0,92.92,0,0,0.06
01:16:58,PM,all,6.23,0,93.58,0,0,0.19
01:16:59,PM,all,6.76,0,92.8,0,0,0.44
01:17:00,PM,all,6.55,0,93.32,0,0,0.12
01:17:01,PM,all,7.12,0,92.62,0,0,0.25
01:17:02,PM,all,7.27,0,92.67,0,0,0.06
01:17:03,PM,all,8.36,0,91.52,0,0,0.12
01:17:04,PM,all,5.76,0,93.8,0,0,0.44
01:17:05,PM,all,6.19,0,93.31,0,0,0.5
01:17:06,PM,all,6.76,0,93.05,0,0,0.19
01:17:07,PM,all,7.02,0,92.79,0,0,0.19
01:17:08,PM,all,6.23,0,93.52,0,0,0.25
01:17:09,PM,all,6.26,0,93.62,0,0,0.13
01:17:10,PM,all,6.88,0,92.81,0,0,0.31
01:17:11,PM,all,5.27,0,94.55,0,0,0.19
01:17:12,PM,all,7.19,0,92.75,0,0,0.06
01:17:13,PM,all,6.81,0,93,0,0,0.19
01:17:14,PM,all,7.58,0,92.3,0,0,0.13
01:17:15,PM,all,5.63,0,93.87,0,0,0.5
01:17:16,PM,all,7.26,0,92.36,0,0,0.38
01:17:17,PM,all,6.43,0,93.26,0,0,0.31
01:17:18,PM,all,6.07,0,93.75,0,0,0.19
01:17:19,PM,all,8.85,0,91.02,0,0,0.12
01:17:20,PM,all,7.32,0,92.55,0,0,0.13
01:17:21,PM,all,6.39,0,93.61,0,0,0
01:17:22,PM,all,6.87,0,92.76,0,0,0.37
01:17:23,PM,all,5.43,0,94.25,0,0,0.31
01:17:24,PM,all,8.55,0,91.45,0,0,0
01:17:25,PM,all,6.19,0,93.62,0,0,0.19
01:17:26,PM,all,6.54,0,92.9,0,0,0.56
01:17:27,PM,all,5.32,0,94.49,0,0,0.19
01:17:28,PM,all,5.05,0,94.39,0,0,0.56
01:17:29,PM,all,5.94,0,94.06,0,0,0
01:17:30,PM,all,9.26,0,90.68,0,0,0.06
01:17:31,PM,all,5.86,0,93.57,0,0,0.56
01:17:32,PM,all,5.57,0,94.24,0,0,0.19
01:17:33,PM,all,6.43,0,93.01,0,0,0.56
01:17:34,PM,all,5.69,0,94.12,0,0,0.19
01:17:35,PM,all,5.01,0,94.61,0,0,0.38
01:17:36,PM,all,8.19,0,91.81,0,0,0
01:17:37,PM,all,6.55,0,93.13,0,0,0.31
01:17:38,PM,all,6.45,0,93.49,0,0,0.06
01:17:39,PM,all,6.7,0,92.99,0,0,0.31
01:17:40,PM,all,6.12,0,93.57,0,0,0.31
01:17:41,PM,all,7.58,0,92.42,0,0,0
01:17:42,PM,all,6.11,0,93.51,0,0,0.37
01:17:43,PM,all,6.07,0,93.93,0,0,0
01:17:44,PM,all,5.57,0,94.37,0,0,0.06
01:17:45,PM,all,6.38,0,93.56,0,0,0.06
01:17:46,PM,all,6.37,0,93.38,0,0,0.25
01:17:47,PM,all,5.18,0,94.57,0,0,0.25
01:17:48,PM,all,6.01,0,93.68,0,0,0.31
01:17:49,PM,all,6.63,0,93.12,0,0,0.25
01:17:50,PM,all,7.01,0,92.8,0,0,0.19
01:17:51,PM,all,4.81,0,94.94,0,0,0.25
01:17:52,PM,all,6.95,0,92.87,0,0,0.19
01:17:53,PM,all,6.14,0,93.42,0,0,0.44
01:17:54,PM,all,4.92,0,94.77,0,0,0.31
01:17:55,PM,all,7.71,0,92.17,0,0,0.13
01:17:56,PM,all,9.07,0,90.74,0,0,0.19
01:17:57,PM,all,7,0,92.57,0,0,0.44
01:17:58,PM,all,5.68,0,94.07,0,0,0.25
01:17:59,PM,all,5.23,0,94.21,0,0,0.56
01:18:00,PM,all,5.39,0,94.43,0,0,0.19
01:18:01,PM,all,7.38,0,92.56,0,0,0.06
01:18:02,PM,all,8.32,0,91.55,0,0,0.13
01:18:03,PM,all,5.68,0,93.94,0,0,0.37
01:18:04,PM,all,5.68,0,94.19,0,0,0.12
01:18:05,PM,all,5,0,94.63,0,0,0.37
01:18:06,PM,all,6.81,0,92.94,0,0,0.25
01:18:07,PM,all,7.62,0,92.2,0,0,0.19
01:18:08,PM,all,7.14,0,92.74,0,0,0.13
01:18:09,PM,all,6.57,0,93,0,0,0.44
01:18:10,PM,all,4.94,0,94.75,0,0,0.31
01:18:11,PM,all,6.42,0,93.46,0,0,0.12
01:18:12,PM,all,7.04,0,92.71,0,0,0.25
01:18:13,PM,all,7.44,0,92.25,0,0,0.31
01:18:14,PM,all,6.51,0,93.36,0,0,0.13
01:18:15,PM,all,6.92,0,92.71,0,0,0.37
01:18:16,PM,all,5.58,0,94.17,0,0,0.25
01:18:17,PM,all,5.49,0,94.19,0,0,0.31
01:18:18,PM,all,6.8,0,92.88,0,0,0.31
01:18:19,PM,all,5.8,0,93.64,0,0,0.56
01:18:20,PM,all,7.06,0,92.62,0,0,0.31
01:18:21,PM,all,6.62,0,93.19,0,0,0.19
01:18:22,PM,all,7.64,0,91.98,0,0,0.38
01:18:23,PM,all,5.58,0,94.29,0,0,0.13
01:18:24,PM,all,5.38,0,94.38,0,0,0.25
01:18:25,PM,all,5.95,0,93.8,0,0,0.25
01:18:26,PM,all,6.25,0,93.44,0,0,0.31
01:18:27,PM,all,7.07,0,92.93,0,0,0
01:18:28,PM,all,6.12,0,93.62,0,0,0.25
01:18:29,PM,all,6.32,0,93.55,0,0,0.13
01:18:30,PM,all,6.48,0,93.28,0,0,0.25
01:18:31,PM,all,7.32,0,92.3,0,0,0.38
01:18:32,PM,all,8.19,0,91.74,0,0,0.06
01:18:33,PM,all,5.69,0,94.06,0,0,0.25
01:18:34,PM,all,4.88,0,94.87,0,0,0.25
01:18:35,PM,all,7.62,0,92.25,0,0,0.12
01:18:36,PM,all,6.75,0,93,0,0,0.25
01:18:37,PM,all,5.12,0,94.44,0,0,0.44
01:18:38,PM,all,6.56,0,93.19,0,0,0.25
01:18:39,PM,all,7.94,0,91.94,0,0,0.12
01:18:40,PM,all,6.82,0,92.75,0,0,0.44
01:18:41,PM,all,3.87,0,95.88,0,0,0.25
01:18:42,PM,all,6.5,0,93.44,0,0,0.06
01:18:43,PM,all,6.44,0,93.12,0,0,0.44
01:18:44,PM,all,5.51,0,94.36,0,0,0.13
01:18:45,PM,all,5.61,0,94.2,0,0,0.19
01:18:46,PM,all,6.51,0,93.12,0,0,0.38
01:18:47,PM,all,6.07,0,93.62,0,0,0.31
01:18:48,PM,all,8.31,0,91.32,0,0,0.37
01:18:49,PM,all,6.19,0,93.56,0,0,0.25
01:18:50,PM,all,4.88,0,94.68,0,0,0.44
01:18:51,PM,all,5.68,0,93.94,0,0,0.37
01:18:52,PM,all,6.55,0,92.96,0,0,0.5
01:18:53,PM,all,7.63,0,92.18,0,0,0.19
01:18:54,PM,all,6.49,0,93.26,0,0,0.25
01:18:55,PM,all,5.82,0,93.8,0,0,0.38
01:18:56,PM,all,7.41,0,92.22,0,0,0.37
01:18:57,PM,all,5.89,0,93.73,0,0,0.38
01:18:58,PM,all,6.77,0,93.17,0,0,0.06
01:18:59,PM,all,5.8,0,93.7,0,0,0.5
01:19:00,PM,all,6.64,0,93.05,0,0,0.31
01:19:01,PM,all,7.61,0,92.14,0,0,0.25
01:19:02,PM,all,6.03,0,93.91,0,0,0.06
01:19:03,PM,all,6.68,0,93.13,0,0,0.19
01:19:04,PM,all,7.39,0,92.24,0,0,0.38
01:19:05,PM,all,5.3,0,94.45,0,0,0.25
01:19:06,PM,all,6.55,0,93.2,0,0,0.25
01:19:07,PM,all,7.19,0,92.69,0,0,0.12
01:19:08,PM,all,6.32,0,93.5,0,0,0.19
01:19:09,PM,all,6.38,0,93.24,0,0,0.38
01:19:10,PM,all,5.82,0,94.06,0,0,0.13
01:19:11,PM,all,5.56,0,94.06,0,0,0.38
01:19:12,PM,all,6.62,0,93.31,0,0,0.06
01:19:13,PM,all,7.75,0,92.12,0,0,0.12
01:19:14,PM,all,5.44,0,94.5,0,0,0.06
01:19:15,PM,all,5.81,0,94.13,0,0,0.06
01:19:16,PM,all,6.31,0,93.25,0,0,0.44
01:19:17,PM,all,6.43,0,93.38,0,0,0.19
01:19:18,PM,all,5.71,0,93.98,0,0,0.31
01:19:19,PM,all,6.55,0,93.38,0,0,0.06
01:19:20,PM,all,6.45,0,93.12,0,0,0.44
01:19:21,PM,all,6.3,0,93.45,0,0,0.25
01:19:22,PM,all,6.67,0,92.95,0,0,0.37
01:19:23,PM,all,5.95,0,93.8,0,0,0.25
01:19:24,PM,all,6.31,0,93.19,0,0,0.5
01:19:25,PM,all,9.82,0,90.11,0,0,0.06
01:19:26,PM,all,5.75,0,94.12,0,0,0.13
01:19:27,PM,all,6.57,0,93.06,0,0,0.38
01:19:28,PM,all,4.87,0,94.76,0,0,0.37
01:19:29,PM,all,6.12,0,93.62,0,0,0.25
01:19:30,PM,all,6.38,0,93.62,0,0,0
01:19:31,PM,all,9.07,0,90.81,0,0,0.13
01:19:32,PM,all,5.94,0,93.8,0,0,0.25
01:19:33,PM,all,6.56,0,93.25,0,0,0.19
01:19:34,PM,all,5.46,0,94.42,0,0,0.13
01:19:35,PM,all,7.43,0,92.32,0,0,0.25
01:19:36,PM,all,6.39,0,93.35,0,0,0.25
01:19:37,PM,all,6.62,0,93.13,0,0,0.25
01:19:38,PM,all,6.05,0,93.63,0,0,0.31
01:19:39,PM,all,6.39,0,93.36,0,0,0.25
01:19:40,PM,all,5.96,0,93.73,0,0,0.31
01:19:41,PM,all,7.03,0,92.72,0,0,0.25
01:19:42,PM,all,6.56,0,93.06,0,0,0.38
01:19:43,PM,all,6.48,0,93.39,0,0,0.12
01:19:45,PM,all,5.34,0,94.28,0,0,0.38
01:19:46,PM,all,6.05,0,93.7,0,0,0.25
01:19:47,PM,all,7.12,0,92.7,0,0,0.19
01:19:48,PM,all,5.76,0,94.12,0,0,0.13
01:19:49,PM,all,6.67,0,93.08,0,0,0.25
01:19:50,PM,all,6,0,93.75,0,0,0.25
01:19:51,PM,all,7.01,0,92.55,0,0,0.44
01:19:52,PM,all,6.87,0,92.7,0,0,0.44
01:19:53,PM,all,5.55,0,94.07,0,0,0.37
01:19:54,PM,all,6.95,0,92.92,0,0,0.13
01:19:55,PM,all,7.08,0,92.54,0,0,0.38
01:19:56,PM,all,7.94,0,91.74,0,0,0.31
01:19:57,PM,all,6.75,0,92.88,0,0,0.38
01:19:58,PM,all,6.82,0,92.93,0,0,0.25
01:19:59,PM,all,5.94,0,93.69,0,0,0.38
01:20:00,PM,all,6.6,0,93.02,0,0,0.38
01:20:01,PM,all,6.62,0,92.88,0,0,0.5
01:20:02,PM,all,6.69,0,93,0,0,0.31
01:20:03,PM,all,8.2,0,91.49,0,0,0.31
01:20:04,PM,all,5.44,0,94.44,0,0,0.12
01:20:05,PM,all,5.04,0,94.52,0,0,0.44
01:20:06,PM,all,7.14,0,92.86,0,0,0
01:20:07,PM,all,7.88,0,92.06,0,0,0.06
01:20:08,PM,all,6.24,0,93.38,0,0,0.37
01:20:09,PM,all,6.09,0,93.54,0,0,0.38
01:20:10,PM,all,5.13,0,94.81,0,0,0.06
01:20:11,PM,all,5.99,0,93.64,0,0,0.37
01:20:12,PM,all,6.69,0,93,0,0,0.31
01:20:13,PM,all,7.46,0,92.54,0,0,0
01:20:14,PM,all,6.01,0,93.86,0,0,0.13
01:20:15,PM,all,7.04,0,92.65,0,0,0.31
01:20:16,PM,all,5.26,0,94.61,0,0,0.13
01:20:17,PM,all,7.68,0,92.2,0,0,0.12
01:20:18,PM,all,6.32,0,93.3,0,0,0.38
01:20:19,PM,all,5,0,94.81,0,0,0.19
01:20:20,PM,all,7.65,0,92.23,0,0,0.13
01:20:21,PM,all,6.38,0,93.3,0,0,0.31
01:20:22,PM,all,5.62,0,94.07,0,0,0.31
01:20:23,PM,all,5.38,0,94.31,0,0,0.31
01:20:24,PM,all,7.37,0,92.51,0,0,0.12
01:20:25,PM,all,5.52,0,94.23,0,0,0.25
01:20:26,PM,all,6.44,0,93.31,0,0,0.25
01:20:27,PM,all,5.81,0,94.07,0,0,0.12
01:20:28,PM,all,6.31,0,93.25,0,0,0.44
01:20:29,PM,all,6.02,0,93.86,0,0,0.13
01:20:30,PM,all,7.91,0,92.03,0,0,0.06
01:20:31,PM,all,6.52,0,93.36,0,0,0.13
01:20:32,PM,all,5.62,0,94.01,0,0,0.37
01:20:33,PM,all,5.75,0,94.12,0,0,0.12
01:20:34,PM,all,7.56,0,92.38,0,0,0.06
01:20:35,PM,all,7.88,0,91.75,0,0,0.38
01:20:36,PM,all,6.01,0,93.8,0,0,0.19
01:20:37,PM,all,6.25,0,93.44,0,0,0.31
01:20:38,PM,all,6.82,0,93.05,0,0,0.13
01:20:39,PM,all,7.38,0,92.25,0,0,0.38
01:20:40,PM,all,5.55,0,94.33,0,0,0.12
01:20:41,PM,all,5.83,0,93.73,0,0,0.44
01:20:42,PM,all,6.19,0,93.62,0,0,0.19
01:20:43,PM,all,6.62,0,93.07,0,0,0.31
01:20:44,PM,all,7.43,0,92.38,0,0,0.19
01:20:45,PM,all,5.4,0,94.35,0,0,0.25
01:20:46,PM,all,7.81,0,92,0,0,0.19
01:20:47,PM,all,4.75,0,94.81,0,0,0.44
01:20:48,PM,all,6.81,0,93.13,0,0,0.06
01:20:49,PM,all,8.69,0,91,0,0,0.31
01:20:50,PM,all,4.63,0,95.25,0,0,0.13
01:20:51,PM,all,6.82,0,92.93,0,0,0.25
01:20:52,PM,all,6.08,0,93.92,0,0,0
01:20:53,PM,all,6.75,0,93,0,0,0.25
01:20:54,PM,all,6.69,0,93,0,0,0.31
01:20:55,PM,all,6.59,0,93.22,0.06,0,0.13
01:20:56,PM,all,6.75,0,93,0,0,0.25
01:20:57,PM,all,6,0,93.87,0,0,0.13
01:20:58,PM,all,8.49,0,91.19,0,0,0.31
01:20:59,PM,all,4.63,0,95.18,0,0,0.19
01:21:00,PM,all,7.87,0,91.7,0,0,0.44
01:21:01,PM,all,6.08,0,93.86,0,0,0.06
01:21:02,PM,all,6.43,0,93.14,0,0,0.44
01:21:03,PM,all,6.51,0,93.3,0,0,0.19
01:21:04,PM,all,7.18,0,92.63,0,0,0.19
01:21:05,PM,all,6.5,0,93.12,0,0,0.38
01:21:06,PM,all,5.69,0,94.12,0,0,0.19
01:21:07,PM,all,8.45,0,91.36,0,0,0.19
01:21:08,PM,all,6.1,0,93.52,0,0,0.37
01:21:09,PM,all,5.28,0,94.47,0,0,0.25
01:21:10,PM,all,5.56,0,94.44,0,0,0
01:21:11,PM,all,7,0,92.75,0,0,0.25
01:21:12,PM,all,9.21,0,90.73,0,0,0.06
01:21:13,PM,all,4.87,0,94.82,0,0,0.31
01:21:14,PM,all,5.92,0,93.65,0,0,0.44
01:21:15,PM,all,6.69,0,93.18,0,0,0.13
01:21:16,PM,all,7.01,0,92.68,0,0,0.31
01:21:17,PM,all,7.12,0,92.56,0,0,0.31
01:21:18,PM,all,8.19,0,91.49,0,0,0.31
01:21:19,PM,all,6.75,0,92.94,0,0,0.31
01:21:20,PM,all,5.64,0,93.92,0,0,0.44
01:21:21,PM,all,6.62,0,93.19,0,0,0.19
01:21:22,PM,all,6.07,0,93.8,0,0,0.13
01:21:23,PM,all,8.62,0,91.06,0,0,0.31
01:21:24,PM,all,4.26,0,95.62,0,0,0.13
01:21:25,PM,all,6.25,0,93.43,0,0,0.31
01:21:26,PM,all,7.31,0,92.63,0,0,0.06
01:21:27,PM,all,7.55,0,92.32,0,0,0.12
01:21:28,PM,all,6.82,0,93.06,0,0,0.13
01:21:29,PM,all,6.07,0,93.8,0,0,0.13
01:21:30,PM,all,6.71,0,93.1,0,0,0.19
01:21:31,PM,all,5.87,0,93.44,0,0,0.69
01:21:32,PM,all,5.82,0,93.93,0,0,0.25
01:21:33,PM,all,7.93,0,91.94,0,0,0.12
01:21:34,PM,all,6.44,0,93.37,0,0,0.19
01:21:35,PM,all,5.24,0,94.33,0,0,0.44
01:21:36,PM,all,5.76,0,93.93,0,0,0.31
01:21:37,PM,all,6.5,0,93.25,0,0,0.25
01:21:38,PM,all,6.43,0,93.38,0,0,0.19
01:21:39,PM,all,7.43,0,92.07,0,0,0.5
01:21:40,PM,all,7.45,0,92.3,0,0,0.25
01:21:41,PM,all,5.5,0,94.12,0,0,0.38
01:21:42,PM,all,5.88,0,93.87,0,0,0.25
01:21:43,PM,all,6.43,0,93,0,0,0.56
01:21:44,PM,all,5.26,0,94.74,0,0,0
01:21:45,PM,all,7.5,0,92.31,0,0,0.19
01:21:46,PM,all,6.34,0,93.47,0,0,0.19
01:21:47,PM,all,5.68,0,93.95,0,0,0.37
01:21:48,PM,all,5.7,0,94.18,0,0,0.13
01:21:49,PM,all,8.02,0,91.86,0,0,0.13
01:21:50,PM,all,6.74,0,92.95,0,0,0.31
01:21:51,PM,all,4.51,0,95.3,0,0,0.19
01:21:52,PM,all,6.48,0,93.09,0,0,0.44
01:21:53,PM,all,5.27,0,94.42,0,0,0.31
01:21:54,PM,all,6.31,0,93.5,0,0,0.19
01:21:55,PM,all,7.12,0,92.75,0,0,0.12
01:21:56,PM,all,7.07,0,92.68,0,0,0.25
01:21:57,PM,all,5.88,0,93.87,0,0,0.25
01:21:58,PM,all,6.18,0,93.32,0,0,0.5
01:21:59,PM,all,5.5,0,94.5,0,0,0
01:22:00,PM,all,7.5,0,92.25,0,0,0.25
01:22:01,PM,all,7.19,0,92.56,0,0,0.25
01:22:02,PM,all,5.82,0,94.06,0,0,0.13
01:22:03,PM,all,7.07,0,92.8,0,0,0.13
01:22:04,PM,all,6.76,0,92.86,0,0,0.38
01:22:05,PM,all,4.74,0,95.01,0,0,0.25
01:22:06,PM,all,7.32,0,92.5,0,0,0.19
01:22:07,PM,all,7.08,0,92.67,0,0,0.25
01:22:08,PM,all,5.82,0,93.8,0,0,0.38
01:22:09,PM,all,8,0,91.63,0,0,0.37
01:22:10,PM,all,4.99,0,94.63,0,0,0.37
01:22:11,PM,all,6.57,0,93.25,0,0,0.19
01:22:12,PM,all,7.2,0,92.68,0,0,0.13
01:22:13,PM,all,5.3,0,94.39,0,0,0.31
01:22:14,PM,all,7.51,0,92.36,0,0,0.13
01:22:15,PM,all,7.37,0,92.45,0,0,0.19
01:22:16,PM,all,7.56,0,92.38,0,0,0.06
01:22:17,PM,all,7.14,0,92.67,0,0,0.19
01:22:18,PM,all,5.25,0,94.25,0,0,0.5
01:22:19,PM,all,7.2,0,92.68,0,0,0.13
01:22:20,PM,all,5.32,0,94.3,0,0,0.38
01:22:21,PM,all,8.07,0,91.62,0,0,0.31
01:22:22,PM,all,6.57,0,93.3,0,0,0.13
01:22:23,PM,all,5.61,0,94.14,0,0,0.25
01:22:24,PM,all,7.31,0,92.44,0,0,0.25
01:22:25,PM,all,9.54,0,90.46,0,0,0
01:22:26,PM,all,5.52,0,94.35,0,0,0.13
01:22:27,PM,all,5.44,0,94.25,0,0,0.31
01:22:28,PM,all,5.18,0,94.38,0,0,0.44
01:22:29,PM,all,5.01,0,94.61,0,0,0.38
01:22:30,PM,all,6.14,0,93.67,0,0,0.19
01:22:31,PM,all,9.14,0,90.48,0,0,0.38
01:22:32,PM,all,5.49,0,94.38,0,0,0.12
01:22:33,PM,all,5.13,0,94.61,0,0,0.25
01:22:34,PM,all,6.55,0,93.13,0,0,0.31
01:22:35,PM,all,6.77,0,93.11,0,0,0.13
01:22:36,PM,all,6,0,93.81,0,0,0.19
01:22:37,PM,all,7,0,92.87,0,0,0.13
01:22:38,PM,all,7.07,0,92.49,0,0,0.44
01:22:39,PM,all,6.31,0,93.5,0,0,0.19
01:22:40,PM,all,6.68,0,93.07,0,0,0.25
01:22:41,PM,all,7.75,0,92,0,0,0.25
01:22:42,PM,all,6.88,0,93,0,0,0.13
01:22:43,PM,all,6.74,0,93.08,0,0,0.19
01:22:44,PM,all,5.69,0,94.19,0,0,0.12
01:22:45,PM,all,6.56,0,93.06,0,0,0.38
01:22:46,PM,all,6.83,0,92.98,0,0,0.19
01:22:47,PM,all,6.69,0,93.06,0,0,0.25
01:22:48,PM,all,5.74,0,93.95,0,0,0.31
01:22:49,PM,all,5.57,0,94.31,0,0,0.13
01:22:50,PM,all,6.61,0,93.08,0,0,0.31
01:22:51,PM,all,8.46,0,91.22,0,0,0.31
01:22:52,PM,all,6.31,0,93.44,0,0,0.25
01:22:53,PM,all,5.64,0,94.04,0,0,0.31
01:22:54,PM,all,7.18,0,92.69,0,0,0.12
01:22:55,PM,all,6.55,0,93.2,0,0,0.25
01:22:56,PM,all,7.24,0,92.26,0,0,0.5
01:22:57,PM,all,6.82,0,92.87,0,0,0.31
01:22:58,PM,all,5.74,0,94.01,0,0,0.25
01:22:59,PM,all,5.21,0,94.42,0,0,0.38
01:23:00,PM,all,6.3,0,93.39,0,0,0.31
